,order_id,quantity,item_name,choice_description,item_price
1803,729,1,Chips and Guacamole,,$3.99 
1814,734,1,Chips and Guacamole,,$4.45 
1820,736,1,Chips and Guacamole,,$4.45 
1824,737,2,Chips and Guacamole,,$8.90 
1828,739,1,Chips and Guacamole,,$3.99 
1836,743,1,Chips and Guacamole,,$4.45 
1840,745,1,Chips and Guacamole,,$3.99 
1859,753,1,Chips and Guacamole,,$4.45 
1862,754,1,Chips and Guacamole,,$4.45 
1881,759,2,Chips and Guacamole,,$8.90 
1898,765,1,Chips and Guacamole,,$3.99 
1907,770,1,Chips and Guacamole,,$4.45 
1910,771,1,Chips and Guacamole,,$3.99 
1921,776,1,Chips and Guacamole,,$4.45 
1930,781,1,Chips and Guacamole,,$4.45 
1961,792,1,Chips and Guacamole,,$4.45 
1974,797,1,Chips and Guacamole,,$3.99 
1978,798,2,Chips and Guacamole,,$8.90 
1980,799,1,Chips and Guacamole,,$3.99 
1986,803,1,Chips and Guacamole,,$4.45 
1990,804,1,Chips and Guacamole,,$4.45 
1991,805,1,Chips and Guacamole,,$4.45 
1998,806,1,Chips and Guacamole,,$4.45 
2007,809,1,Chips and Guacamole,,$4.45 
2019,814,2,Chips and Guacamole,,$8.90 
2023,816,1,Chips and Guacamole,,$4.45 
2036,818,2,Chips and Guacamole,,$8.90 
2047,824,1,Chips and Guacamole,,$3.99 
2071,835,1,Chips and Guacamole,,$4.45 
2074,836,1,Chips and Guacamole,,$4.45 
2077,838,1,Chips and Guacamole,,$4.45 
2087,842,1,Chips and Guacamole,,$3.99 
2091,844,1,Chips and Guacamole,,$4.45 
2109,849,1,Chips and Guacamole,,$4.45 
2115,851,1,Chips and Guacamole,,$4.45 
2121,854,1,Chips and Guacamole,,$4.45 
2132,858,1,Chips and Guacamole,,$4.45 
2137,860,1,Chips and Guacamole,,$4.45 
2141,862,1,Chips and Guacamole,,$4.45 
2149,866,1,Chips and Guacamole,,$3.99 
2152,868,1,Chips and Guacamole,,$3.99 
2170,876,1,Chips and Guacamole,,$4.45 
2175,878,1,Chips and Guacamole,,$4.45 
2180,880,1,Chips and Guacamole,,$3.99 
2186,882,1,Chips and Guacamole,,$4.45 
2188,883,1,Chips and Guacamole,,$4.45 
2207,890,1,Chips and Guacamole,,$4.45 
2220,894,1,Chips and Guacamole,,$4.45 
2230,899,1,Chips and Guacamole,,$4.45 
2251,907,2,Chips and Guacamole,,$8.90 
2271,913,1,Chips and Guacamole,,$4.45 
2303,925,1,Chips and Guacamole,,$4.45 
2350,936,1,Chips and Guacamole,,$4.45 
2353,937,1,Chips and Guacamole,,$4.45 
2385,949,1,Chips and Guacamole,,$4.45 
2395,952,1,Chips and Guacamole,,$4.45 
2427,964,1,Chips and Guacamole,,$4.45 
2453,973,2,Chips and Guacamole,,$8.90 
2464,978,1,Chips and Guacamole,,$4.45 
2469,979,1,Chips and Guacamole,,$4.45 
2475,982,1,Chips and Guacamole,,$4.45 
2477,983,1,Chips and Guacamole,,$3.99 
2481,984,1,Chips and Guacamole,,$4.45 
2489,989,1,Chips and Guacamole,,$4.45 
2498,992,1,Chips and Guacamole,,$4.45 
2504,995,1,Chips and Guacamole,,$4.45 
2558,1013,1,Chips and Guacamole,,$4.45 
2560,1013,1,Chips and Guacamole,,$4.45 
2573,1019,1,Chips and Guacamole,,$4.45 
2583,1025,1,Chips and Guacamole,,$3.99 
2588,1026,1,Chips and Guacamole,,$4.45 
2591,1028,1,Chips and Guacamole,,$4.45 
2594,1029,1,Chips and Guacamole,,$4.45 
2599,1031,1,Chips and Guacamole,,$4.45 
2608,1035,2,Chips and Guacamole,,$8.90 
2613,1037,1,Chips and Guacamole,,$4.45 
2645,1051,3,Chips and Guacamole,,$13.35 
2650,1052,1,Chips and Guacamole,,$4.45 
2658,1055,1,Chips and Guacamole,,$3.99 
2666,1058,1,Chips and Guacamole,,$4.45 
2669,1059,1,Chips and Guacamole,,$4.45 
2674,1062,1,Chips and Guacamole,,$3.99 
2678,1064,1,Chips and Guacamole,,$4.45 
2693,1070,1,Chips and Guacamole,,$4.45 
2699,1071,1,Chips and Guacamole,,$4.45 
2731,1084,1,Chips and Guacamole,,$4.45 
2734,1085,1,Chips and Guacamole,,$4.45 
2736,1086,1,Chips and Guacamole,,$4.45 
2761,1096,1,Chips and Guacamole,,$3.99 
2765,1097,1,Chips and Guacamole,,$4.45 
2772,1101,1,Chips and Guacamole,,$3.99 
2784,1105,1,Chips and Guacamole,,$4.45 
2785,1106,1,Chips and Guacamole,,$4.45 
2798,1111,1,Chips and Guacamole,,$3.99 
2805,1114,1,Chips and Guacamole,,$4.45 
2810,1115,1,Chips and Guacamole,,$4.45 
2829,1124,1,Chips and Guacamole,,$3.99 
2847,1131,1,Chips and Guacamole,,$3.99 
2857,1135,1,Chips and Guacamole,,$3.99 
2859,1136,2,Chips and Guacamole,,$8.90 
2869,1140,1,Chips and Guacamole,,$4.45 
2890,1149,1,Chips and Guacamole,,$3.99 
2902,1154,1,Chips and Guacamole,,$4.45 
2916,1159,1,Chips and Guacamole,,$4.45 
2920,1161,1,Chips and Guacamole,,$4.45 
2927,1164,1,Chips and Guacamole,,$3.99 
2928,1165,1,Chips and Guacamole,,$4.45 
2933,1166,1,Chips and Guacamole,,$4.45 
2948,1171,1,Chips and Guacamole,,$4.45 
2969,1181,1,Chips and Guacamole,,$3.99 
2983,1187,1,Chips and Guacamole,,$4.45 
2991,1190,1,Chips and Guacamole,,$4.45 
3000,1193,1,Chips and Guacamole,,$4.45 
3013,1197,1,Chips and Guacamole,,$4.45 
3032,1206,1,Chips and Guacamole,,$4.45 
3035,1207,1,Chips and Guacamole,,$4.45 
3040,1210,2,Chips and Guacamole,,$7.98 
3044,1211,1,Chips and Guacamole,,$3.99 
3046,1212,1,Chips and Guacamole,,$3.99 
3048,1213,1,Chips and Guacamole,,$3.99 
3050,1214,1,Chips and Guacamole,,$4.45 
3055,1217,1,Chips and Guacamole,,$3.99 
3059,1218,1,Chips and Guacamole,,$4.45 
3061,1219,1,Chips and Guacamole,,$4.45 
3064,1220,1,Chips and Guacamole,,$3.99 
3066,1221,2,Chips and Guacamole,,$8.90 
3079,1226,1,Chips and Guacamole,,$4.45 
3084,1228,1,Chips and Guacamole,,$4.45 
3090,1231,1,Chips and Guacamole,,$4.45 
3100,1236,1,Chips and Guacamole,,$3.99 
3106,1239,1,Chips and Guacamole,,$3.99 
3114,1243,1,Chips and Guacamole,,$4.45 
3119,1244,1,Chips and Guacamole,,$4.45 
3121,1244,1,Chips and Guacamole,,$4.45 
3122,1245,1,Chips and Guacamole,,$4.45 
3131,1248,1,Chips and Guacamole,,$4.45 
3137,1251,1,Chips and Guacamole,,$3.99 
3147,1255,1,Chips and Guacamole,,$4.45 
3158,1261,2,Chips and Guacamole,,$8.90 
3166,1264,1,Chips and Guacamole,,$4.45 
3173,1268,1,Chips and Guacamole,,$4.45 
3183,1272,1,Chips and Guacamole,,$4.45 
3189,1275,1,Chips and Guacamole,,$4.45 
3202,1281,1,Chips and Guacamole,,$4.45 
3212,1284,1,Chips and Guacamole,,$4.45 
3216,1286,1,Chips and Guacamole,,$4.45 
3219,1287,1,Chips and Guacamole,,$4.45 
3222,1288,1,Chips and Guacamole,,$3.99 
3241,1298,1,Chips and Guacamole,,$4.45 
3266,1307,1,Chips and Guacamole,,$3.99 
3272,1310,1,Chips and Guacamole,,$4.45 
3280,1315,1,Chips and Guacamole,,$3.99 
3286,1318,1,Chips and Guacamole,,$4.45 
3288,1319,1,Chips and Guacamole,,$4.45 
3297,1322,1,Chips and Guacamole,,$4.45 
3317,1330,1,Chips and Guacamole,,$3.99 
3353,1344,1,Chips and Guacamole,,$4.45 
3370,1352,1,Chips and Guacamole,,$3.99 
3392,1360,1,Chips and Guacamole,,$4.45 
3413,1369,1,Chips and Guacamole,,$4.45 
3427,1376,1,Chips and Guacamole,,$3.99 
3436,1380,1,Chips and Guacamole,,$4.45 
3468,1394,1,Chips and Guacamole,,$4.45 
3487,1401,1,Chips and Guacamole,,$4.45 
3491,1402,1,Chips and Guacamole,,$4.45 
3526,1417,1,Chips and Guacamole,,$4.45 
3531,1419,1,Chips and Guacamole,,$3.89 
3534,1421,1,Chips and Guacamole,,$4.45 
3537,1422,1,Chips and Guacamole,,$4.45 
3541,1424,1,Chips and Guacamole,,$4.45 
3554,1428,1,Chips and Guacamole,,$4.45 
3555,1429,1,Chips and Guacamole,,$3.99 
3585,1438,1,Chips and Guacamole,,$3.99 
3596,1442,1,Chips and Guacamole,,$4.45 
3611,1446,1,Chips and Guacamole,,$4.45 
3630,1453,1,Chips and Guacamole,,$4.45 
3665,1466,1,Chips and Guacamole,,$3.89 
3671,1469,1,Chips and Guacamole,,$4.45 
3679,1473,1,Chips and Guacamole,,$4.45 
3691,1479,1,Chips and Guacamole,,$4.45 
3698,1482,1,Chips and Guacamole,,$4.45 
3731,1490,1,Chips and Guacamole,,$3.99 
3746,1498,1,Chips and Guacamole,,$4.45 
3747,1499,1,Chips and Guacamole,,$4.45 
3753,1501,1,Chips and Guacamole,,$4.45 
3756,1503,1,Chips and Guacamole,,$3.99 
3758,1504,1,Chips and Guacamole,,$4.45 
3759,1505,1,Chips and Guacamole,,$4.45 
3762,1506,1,Chips and Guacamole,,$4.45 
3768,1509,1,Chips and Guacamole,,$4.45 
3775,1511,1,Chips and Guacamole,,$4.45 
3782,1514,1,Chips and Guacamole,,$4.45 
3791,1517,2,Chips and Guacamole,,$8.90 
3804,1524,1,Chips and Guacamole,,$4.45 
3825,1533,1,Chips and Guacamole,,$3.89 
3831,1535,1,Chips and Guacamole,,$4.45 
3849,1542,1,Chips and Guacamole,,$4.45 
3851,1543,1,Chips and Guacamole,,$3.99 
3857,1546,1,Chips and Guacamole,,$4.45 
3867,1550,1,Chips and Guacamole,,$3.99 
3876,1554,1,Chips and Guacamole,,$4.45 
3879,1555,1,Chips and Guacamole,,$3.99 
3883,1557,1,Chips and Guacamole,,$3.99 
3916,1571,1,Chips and Guacamole,,$4.45 
3917,1572,1,Chips and Guacamole,,$4.45 
3920,1573,1,Chips and Guacamole,,$4.45 
3928,1576,1,Chips and Guacamole,,$4.45 
3942,1580,1,Chips and Guacamole,,$3.99 
3949,1583,1,Chips and Guacamole,,$4.45 
3952,1585,1,Chips and Guacamole,,$3.99 
3960,1586,1,Chips and Guacamole,,$4.45 
3965,1588,1,Chips and Guacamole,,$4.45 
4004,1603,1,Chips and Guacamole,,$4.45 
4006,1604,1,Chips and Guacamole,,$3.99 
4015,1608,1,Chips and Guacamole,,$4.45 
4022,1610,1,Chips and Guacamole,,$4.45 
4026,1611,1,Chips and Guacamole,,$4.45 
4029,1612,1,Chips and Guacamole,,$3.99 
4042,1617,1,Chips and Guacamole,,$4.45 
4049,1620,1,Chips and Guacamole,,$4.45 
4059,1625,1,Chips and Guacamole,,$4.45 
4062,1626,1,Chips and Guacamole,,$4.45 
4076,1631,1,Chips and Guacamole,,$3.99 
4092,1639,1,Chips and Guacamole,,$4.45 
4097,1642,1,Chips and Guacamole,,$4.45 
4100,1643,1,Chips and Guacamole,,$4.45 
4104,1644,1,Chips and Guacamole,,$4.45 
4115,1648,1,Chips and Guacamole,,$4.45 
4120,1650,1,Chips and Guacamole,,$4.45 
4132,1655,1,Chips and Guacamole,,$4.45 
4145,1658,1,Chips and Guacamole,,$4.45 
4154,1660,1,Chips and Guacamole,,$4.45 
4155,1660,1,Chips and Guacamole,,$4.45 
4178,1668,1,Chips and Guacamole,,$4.45 
4180,1669,1,Chips and Guacamole,,$4.45 
4193,1673,1,Chips and Guacamole,,$4.45 
4195,1674,1,Chips and Guacamole,,$4.45 
4197,1675,1,Chips and Guacamole,,$4.45 
4199,1676,1,Chips and Guacamole,,$4.45 
4202,1677,1,Chips and Guacamole,,$4.45 
4204,1678,1,Chips and Guacamole,,$4.45 
4208,1679,1,Chips and Guacamole,,$4.45 
4213,1681,1,Chips and Guacamole,,$4.45 
4218,1683,1,Chips and Guacamole,,$4.45 
4234,1690,1,Chips and Guacamole,,$4.45 
4237,1691,2,Chips and Guacamole,,$8.50 
4242,1693,1,Chips and Guacamole,,$4.45 
4250,1696,1,Chips and Guacamole,,$4.45 
4274,1704,1,Chips and Guacamole,,$4.45 
4277,1705,1,Chips and Guacamole,,$4.45 
4291,1711,1,Chips and Guacamole,,$4.45 
4293,1712,1,Chips and Guacamole,,$4.45 
4298,1714,1,Chips and Guacamole,,$4.45 
4300,1715,1,Chips and Guacamole,,$4.45 
4302,1716,1,Chips and Guacamole,,$4.45 
4314,1720,1,Chips and Guacamole,,$4.45 
4316,1721,1,Chips and Guacamole,,$4.45 
4332,1729,2,Chips and Guacamole,,$8.90 
4343,1734,1,Chips and Guacamole,,$4.45 
4357,1740,1,Chips and Guacamole,,$4.45 
4360,1741,1,Chips and Guacamole,,$4.45 
4370,1745,1,Chips and Guacamole,,$4.45 
4372,1745,1,Chips and Guacamole,,$4.45 
4375,1746,1,Chips and Guacamole,,$4.45 
4383,1749,1,Chips and Guacamole,,$4.45 
4395,1753,1,Chips and Guacamole,,$4.45 
4402,1756,1,Chips and Guacamole,,$4.45 
4405,1757,1,Chips and Guacamole,,$4.45 
4406,1758,1,Chips and Guacamole,,$4.45 
4420,1763,1,Chips and Guacamole,,$4.45 
4424,1764,1,Chips and Guacamole,,$4.45 
4432,1766,1,Chips and Guacamole,,$4.45 
4440,1769,1,Chips and Guacamole,,$4.45 
4448,1773,1,Chips and Guacamole,,$4.45 
4451,1774,1,Chips and Guacamole,,$4.45 
4458,1777,1,Chips and Guacamole,,$4.45 
4489,1786,4,Chips and Guacamole,,$17.80 
4512,1794,1,Chips and Guacamole,,$4.45 
4515,1795,1,Chips and Guacamole,,$4.45 
4529,1800,1,Chips and Guacamole,,$4.45 
4531,1801,1,Chips and Guacamole,,$4.45 
4534,1803,1,Chips and Guacamole,,$4.45 
4539,1804,1,Chips and Guacamole,,$4.45 
4548,1808,1,Chips and Guacamole,,$4.45 
4551,1809,1,Chips and Guacamole,,$4.45 
4563,1814,1,Chips and Guacamole,,$4.45 
4567,1816,1,Chips and Guacamole,,$4.45 
4575,1819,1,Chips and Guacamole,,$4.45 
4579,1821,1,Chips and Guacamole,,$4.45 
4588,1824,1,Chips and Guacamole,,$4.45 
4596,1826,1,Chips and Guacamole,,$4.45 
4600,1827,1,Chips and Guacamole,,$4.45 
4605,1828,1,Chips and Guacamole,,$4.45 
4616,1832,1,Chips and Guacamole,,$4.45 
674,279,1,Chips and Mild Fresh Tomato Salsa,,$3.00 
233,102,1,Chips and Roasted Chili Corn Salsa,,$2.95 
562,232,1,Chips and Roasted Chili Corn Salsa,,$2.95 
708,291,1,Chips and Roasted Chili Corn Salsa,,$2.95 
841,346,1,Chips and Roasted Chili Corn Salsa,,$2.95 
906,375,1,Chips and Roasted Chili Corn Salsa,,$2.95 
1067,440,1,Chips and Roasted Chili Corn Salsa,,$2.95 
1150,475,1,Chips and Roasted Chili Corn Salsa,,$2.95 
1292,526,1,Chips and Roasted Chili Corn Salsa,,$2.95 
1358,554,1,Chips and Roasted Chili Corn Salsa,,$2.95 
1371,560,1,Chips and Roasted Chili Corn Salsa,,$2.95 
1450,588,1,Chips and Roasted Chili Corn Salsa,,$2.95 
1555,631,2,Chips and Roasted Chili Corn Salsa,,$5.90 
1597,647,1,Chips and Roasted Chili Corn Salsa,,$2.95 
1658,670,1,Chips and Roasted Chili Corn Salsa,,$2.95 
1925,778,1,Chips and Roasted Chili Corn Salsa,,$2.95 
1962,792,1,Chips and Roasted Chili Corn Salsa,,$2.95 
2346,935,1,Chips and Roasted Chili Corn Salsa,,$2.95 
2373,945,1,Chips and Roasted Chili Corn Salsa,,$2.95 
2602,1032,1,Chips and Roasted Chili Corn Salsa,,$2.95 
2967,1180,1,Chips and Roasted Chili Corn Salsa,,$2.95 
3449,1387,1,Chips and Roasted Chili Corn Salsa,,$2.95 
3780,1513,1,Chips and Roasted Chili Corn Salsa,,$2.95 
191,85,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
648,268,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
1180,485,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
1458,591,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
1628,656,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
2053,827,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
2140,861,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
2301,924,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
2371,944,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
2907,1156,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
3024,1202,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
3054,1216,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
3194,1277,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
3206,1282,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
3268,1308,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
3398,1363,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
3628,1452,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
3905,1565,1,Chips and Roasted Chili-Corn Salsa,,$2.39 
38,18,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
232,102,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
235,103,2,Chips and Tomatillo Green Chili Salsa,,$5.90 
366,158,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
537,225,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
627,258,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
655,271,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
703,289,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
782,322,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
809,333,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
916,379,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
1157,478,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
1259,511,2,Chips and Tomatillo Green Chili Salsa,,$5.90 
1518,618,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
1568,636,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
1573,637,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
1577,638,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
1583,640,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
1589,643,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
1593,645,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
1847,748,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
2296,922,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
2641,1050,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
2655,1054,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3257,1304,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3402,1365,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3479,1397,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3513,1412,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3522,1416,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3560,1430,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3562,1431,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3624,1450,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3817,1530,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3901,1563,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3975,1592,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3992,1599,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
3995,1600,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
4129,1653,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
4254,1697,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
4328,1727,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
4400,1755,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
4476,1784,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
4493,1787,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
111,49,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
128,56,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
356,154,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
443,192,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
593,244,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
838,345,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1191,488,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1313,535,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1348,550,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1382,561,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1491,606,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1620,654,2,Chips and Tomatillo Red Chili Salsa,,$5.90 
1665,674,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1671,676,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1732,698,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1736,700,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1896,764,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1915,773,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1932,782,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1992,805,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
1999,807,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2004,808,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2058,829,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2103,848,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2229,898,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2281,916,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2330,928,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2426,963,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2575,1020,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2576,1020,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2622,1041,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2665,1058,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2743,1089,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
2877,1143,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
3136,1250,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
3292,1320,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
3429,1377,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
3430,1377,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
3482,1399,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
3729,1489,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
4040,1616,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
4131,1654,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
4156,1660,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
4312,1719,2,Chips and Tomatillo Red Chili Salsa,,$5.90 
4320,1723,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
4409,1759,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
4412,1760,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
4466,1779,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
3,1,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
15,8,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
30,15,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
113,50,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
133,58,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
153,69,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
165,74,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
198,88,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
271,118,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
578,237,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
982,403,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
1010,414,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
1018,419,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
1084,447,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
1218,496,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
1263,513,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
1615,652,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
1935,783,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
1967,794,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
2161,872,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
2656,1055,2,Chips and Tomatillo-Green Chili Salsa,,$4.78 
2848,1131,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
3143,1254,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
3320,1330,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
3573,1433,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
3626,1451,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
3657,1462,2,Chips and Tomatillo-Green Chili Salsa,,$4.78 
3788,1516,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
3810,1527,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
3871,1552,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
4007,1604,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
300,130,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
349,150,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
692,285,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
1101,454,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
1181,485,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
1533,624,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
1534,624,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
1763,711,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
1857,752,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
2011,811,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
2550,1010,2,Chips and Tomatillo-Red Chili Salsa,,$4.78 
2972,1182,3,Chips and Tomatillo-Red Chili Salsa,,$7.17 
3052,1215,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
3171,1267,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
3270,1309,3,Chips and Tomatillo-Red Chili Salsa,,$7.17 
3358,1347,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
3558,1429,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
3650,1459,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
3660,1463,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
4088,1637,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 
6,3,1,Side of Chips,,$1.69 
32,16,1,Side of Chips,,$1.69 
70,31,1,Side of Chips,,$1.69 
149,67,1,Side of Chips,,$1.69 
275,120,1,Side of Chips,,$1.69 
279,122,1,Side of Chips,,$1.69 
307,133,1,Side of Chips,,$1.69 
386,167,1,Side of Chips,,$1.69 
413,180,1,Side of Chips,,$1.69 
432,187,1,Side of Chips,,$1.69 
461,197,1,Side of Chips,,$1.69 
472,202,1,Side of Chips,,$1.69 
477,204,1,Side of Chips,,$1.69 
525,219,1,Side of Chips,,$1.69 
597,246,1,Side of Chips,,$1.69 
650,269,1,Side of Chips,,$1.69 
661,274,1,Side of Chips,,$1.69 
718,296,1,Side of Chips,,$1.69 
751,310,1,Side of Chips,,$1.69 
802,330,1,Side of Chips,,$1.69 
